url	answer	prompt	intermediate
2015/puzzle/word_fork	MICE		
2015/puzzle/wordsearches_are_a_piece_of_cake	STEW LUNCHES		
2015/puzzle/workshop_meta_meta	STEAM LAB		
2016/puzzle/1_2_3	UNDERSTANDING		
2016/puzzle/a_league_of_their_own	QWERTY		
2016/puzzle/a_most_congenial_odyssey	NAZGUL		
2016/puzzle/a_quick_sudoku	QUITE NICE		
2016/puzzle/a_round_at_the_golf_course	LORDLIER		
2016/puzzle/aborigine_dream_fragment	EAT		
2016/puzzle/all_history_is_local	HILLTOP		
2016/puzzle/always_amusing	USAGE		
2016/puzzle/ascii_characters	WALLAROO		
2016/puzzle/before_and_after	PEER		
2016/puzzle/behind_the_music	BROWN SWISS		
2016/puzzle/believe	PARADOX		
2016/puzzle/bits_of_nomenclature_zoned_appropriately	ROOD		
2016/puzzle/blazing_trails	INDIGO BLUE		
2016/puzzle/blocks	DRIFTERS		
2016/puzzle/blocks_and_blocks	WHIZZER		
2016/puzzle/boxes_tm	GRAY DRAB		
2016/puzzle/cannery	CHIANTIS		
2016/puzzle/click_to_win	WINDOWPANES		
2016/puzzle/crimes_against_cruciverbalism	ATROCITY		
2016/puzzle/crushed_petals	ALTAR STONE		
2016/puzzle/cubism	TIGRISH		
2016/puzzle/disappointment	SICKBAY		
2016/puzzle/dog_food	PLUM WINE		
2016/puzzle/dont_cross_an_alpha_bitch	NATIONAL ACCLAIM		
2016/puzzle/emergency_deportation	ELMSWELL		
2016/puzzle/endymion_dream_fragment	SNOW		
2016/puzzle/everything_you_read	ASSUMPTION CLAUSE		
2016/puzzle/feel_the_music	ORATORIO		
2016/puzzle/field_scribe	BESSIE		
2016/puzzle/follow_the_pipes	ONLINE PORN		
2016/puzzle/formulating_teams	ALEC TIDEY		
2016/puzzle/fun_sized	SCRAM		
2016/puzzle/gaming_the_system	NERDS		
2016/puzzle/girl_talk	KARIN INGEL-ANKER		
2016/puzzle/gravitational_pull	BOWL		
2016/puzzle/haddock_walk	ACT PARTY		
2016/puzzle/high_rollers	MADEWELL		
2016/puzzle/honey_i_shrunk_the_hunt	LITTLE BIGHORN		
2016/puzzle/how_far	TRAPEZIUS		
2016/puzzle/i_never_promised_you_a_rows_garden	LE GRAND CONDE		
2016/puzzle/identify_sort_index_solve	LONG DOZEN		
2016/puzzle/indecipherable	PIANO TAB		
2016/puzzle/is_that_even_music	CYNTHIA JOHNSON		
2016/puzzle/it_is_what_it_is	RABBIT EARS		
2016/puzzle/its_a_long_story	LLAREGGUB		
2016/puzzle/its_so_obvious	WAFFLE KING		
2016/puzzle/jackson_pollock	REGROWN		
2016/puzzle/king_arthur_dream_fragment	TACT		
2016/puzzle/ladder_dogs	ISTHMUS OF SUEZ		
2016/puzzle/lesser_works	QUARTER AFTER ONE		
2016/puzzle/life_braid	MUTATES		
2016/puzzle/losers	GEORGE WARD LINN		
2016/puzzle/lost_skull	DOLLDOMS		
2016/puzzle/luminance_shift	STEPNEY		
2016/puzzle/luna_park	BENDLET		
2016/puzzle/mad_dogs	DIAMOND JIM		
2016/puzzle/may_the_shortz_be_with_you	RANDOLPH CALDECOTT		
2016/puzzle/meet_the_loremipsumstanis	SELA WARD		
2016/puzzle/meshed_together	SEINE		
2016/puzzle/mind_your_peas	SUZIE Q		
2016/puzzle/missed_connections	ABSENTEE		
2016/puzzle/missing_the_mark	POWDER PUFF		
2016/puzzle/obstacle_training	INTENTIONLESS FLEABAGS		
2016/puzzle/obstacle_training	AUSLANDER DINGOES		
2016/puzzle/obstacle_training	GOOFPROOF BREEDERS		
2016/puzzle/off_the_leash	PB-FREE		
2016/puzzle/on_the_road	TRAIPSES		
2016/puzzle/one_starry_night	PIMPING		
2016/puzzle/opus_dream_fragment	SESAME		
2016/puzzle/orbits	BIG WHEEL		
2016/puzzle/paddywhack	MILK DRY		
2016/puzzle/paint_it_black	NOSEEUM		
2016/puzzle/pam_ewing_dream_fragment	SLICKS		
2016/puzzle/peter_is_the_bomb	STAR WITNESS		
2016/puzzle/pictocryptolists	TEN PM		
2016/puzzle/prints	BRADFORD PARKINSON		
2016/puzzle/provision	PLUMPEST		
2016/puzzle/puzzle_extravaganza	DUEL WITH SANS		TRUE
2016/puzzle/quantum_minesweeper	PURITY IN DEATH		
2016/puzzle/quest_for_the_truth	IMPLAUSIBILITIES		
2016/puzzle/quilt_by_association	CORDLESS		
2016/puzzle/race_around_the_block_again	WOEBEGONE		
2016/puzzle/randolph_carter_dream_fragment	EEK		
2016/puzzle/reaching_for_the_stars	CONTACT HQ TO SHOW US YOUR NEW RAP BATTLE		TRUE
2016/puzzle/replication	BUTTERY		
2016/puzzle/rhythms_of_the_season	JAZZ HARP		
2016/puzzle/ribbons	JUSTIFIED CHAMPIONS		
2016/puzzle/rip_van_winkle_dream_fragment	RIME		
2016/puzzle/road_trip	OLD MAIDS		
2016/puzzle/roller_coaster	RAZZ		
2016/puzzle/satellite_navigation	LEFT TURN		
2016/puzzle/sculptural_disassembly	ABUSIVE		
2016/puzzle/see_spot_run	AGFA		
2016/puzzle/sleeping_beauty_dream_fragment	OUT		
2016/puzzle/sleeping_gypsy_dream_fragment	PERUSE		
2016/puzzle/so_smart	BANDEROL		
2016/puzzle/some_assembly_required_sar	SHI		
2016/puzzle/something_for_everyone	AUDIO		
2016/puzzle/soul_searching	AMOS BARTON		
2016/puzzle/spot_the_dog	RED CENT		
2016/puzzle/staggered_starts	DUSTRAG		
2016/puzzle/student_simulator	KLINGON ALPHABET		
2016/puzzle/the_case_of_the_dangerous_game	SPORTAGE		
2016/puzzle/the_contest	LADEN		
2016/puzzle/the_dogged_pursuit_of_justice_aka_caught_red_handed	CROWN PRINCE		
2016/puzzle/the_eldritch_gambrel_scavenger_hunt	REVENGE TRAGEDY		
2016/puzzle/the_fire_swamp	BUZZKILL		
2016/puzzle/the_foetid_charnel_pie_charts	NEW YORK		
2016/puzzle/the_gibbous_non_euclidean_program	FINAL WARNING		
2016/puzzle/the_indescribable_amorphous_cryptic	MASTER BEDROOM		
2016/puzzle/the_lost_dream	BROWN NUMBERS		
2016/puzzle/the_man_in_the_moon	GRIN		
2016/puzzle/the_pernicious_revenge_of_juno	BACKSLASH		
2016/puzzle/the_scenic_route	BUILD US NO KNIFE		TRUE
2016/puzzle/the_shunned_cyclopean_postcards	JASON ALEXANDER		
2016/puzzle/the_sound_of_silence	HUSH MONEY		
2016/puzzle/the_spectral_daemoniac_web_of_links	CHILD CATCHER		
2016/puzzle/the_tenebrous_stygian_test_of_knowledge	STREET URCHIN		
2016/puzzle/the_tv_puzzle	OUT FOR THE SEASON		
2016/puzzle/the_unutterable_antediluvian_robots_in_disguise	WARRIORS' DAY		
2016/puzzle/the_white_house_or_bust	ABBOT HALL ART GALLERY		
2016/puzzle/thinking_caps	NICHE		
2016/puzzle/time_suck	GAMMA		
2016/puzzle/to_serve_and_protect	ASBOLITE		
2016/puzzle/toll_bridges	RAILYARD		
2016/puzzle/trail_goods	PEMICAN		
2016/puzzle/travelogue	COUNTRY SUNRISE		
2016/puzzle/triangular_intrigue	TRIREME		
2016/puzzle/triptychs	THIRDLY		
2016/puzzle/trivial_mathematics	CUBIC FUNCTION		
2016/puzzle/trubled_monicas	STARZZ		
2016/puzzle/unimaginably_twisted_files	ZEROES		
2016/puzzle/vagabond_tours	DRAG OFF		
2016/puzzle/vocabulary_quiz	AESTIVATE		
2016/puzzle/wanderer	LAMINAR		
2016/puzzle/whistle_training	ECUADORIAN HUNTERS		
2016/puzzle/who	UB IWERKS		
2016/puzzle/wisdom_is_eternal	DUNCE CAP		
2016/puzzle/words_search	SKY CHASE ZONE		
2016/puzzle/world_s_longest_diagramless	LIZ LEMON GREEK FROZEN YOGURT		
2016/puzzle/worldly_possessions	NOW PITCH ITEM ONE OH ONE		TRUE
2016/puzzle/worrying_ziggurats	WINCHELL		
2016/puzzle/you_complete_me	HAVE NOT		
2016/puzzle/ysera_dream_fragment	HEX		
2016/puzzle/zodiac_quest	AZTECS		
2016/round/dog_show	SLEEPING DOGS OFTEN LIE		
2016/round/dreamtime	LAUGH LIKE A CRAZY KOOKABURRA	Day One Meta	
2016/round/dreamtime	TOMB	Day Two Meta	
2016/round/dreamtime	SUPERGENE	Day Three Meta	
2016/round/dreamtime	WHITENED	Day Four Meta	
2016/round/dreamtime	GANDERED	Day Five Meta	
2016/round/dreamtime	OUTCOME	Dreamtime Meta	
2016/round/endymion	RUN OVER A BUMP		
2016/round/king_arthur	DO COCONUT HOOFBEATS		
2016/round/limbo	ROUSE THE SLEEPERS NOW USE KICKS AT EXACT SAME TIME		
2016/round/opus	SLAM RIGHT WING		
2016/round/pam_ewing	BE CRUDE		
2016/round/randolph_carter	CRY OH GOD		
2016/round/rip_van_winkle	DROP BALL		
2016/round/sleeping_beauty	KISS AURORA WITH GUSTO		
2016/round/sleeping_gypsy	BITE OFF EAR		
2016/round/ysera	DUMP COLD WATER		
